,Average Rating,Average Difficulty,Number of ratings,Received a pepper,Proportion of students that said they would take the class again,Number of ratings coming from online classes,Male Professor,Female Professor,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
56337,3.0,3.7,17.0,0.0,44.0,0.0,1,0,0.4117647058823529,0.0,0.058823529411764705,0.4117647058823529,0.0,0.29411764705882354,0.23529411764705882,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0
56350,2.7,3.6,12.0,0.0,43.0,0.0,1,0,0.6666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.4166666666666667
56363,4.2,4.5,19.0,1.0,93.0,0.0,1,0,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.0,0.3157894736842105,0.0,0.15789473684210525,0.0,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.3157894736842105,0.10526315789473684,0.0,0.0,0.21052631578947367
56373,4.5,2.3,12.0,1.0,100.0,0.0,0,1,0.0,0.5833333333333334,0.25,0.08333333333333333,0.25,0.0,0.16666666666666666,0.5833333333333334,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0
56378,5.0,4.2,57.0,1.0,100.0,0.0,0,1,0.017543859649122806,0.5614035087719298,0.6491228070175439,0.05263157894736842,0.14035087719298245,0.017543859649122806,0.0,0.2982456140350877,0.0,0.08771929824561403,0.0,0.017543859649122806,0.19298245614035087,0.0,0.0,0.10526315789473684,0.3508771929824561,0.0,0.017543859649122806,0.0
56388,3.3,2.6,10.0,0.0,33.0,0.0,0,1,0.1,0.2,0.2,0.1,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.2,0.1,0.0,0.5
56389,2.3,2.9,10.0,1.0,33.0,0.0,0,1,0.1,0.1,0.0,0.2,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.1,0.5
56407,3.6,3.5,11.0,0.0,86.0,0.0,1,0,0.18181818181818182,0.09090909090909091,0.0,0.6363636363636364,0.18181818181818182,0.36363636363636365,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.36363636363636365
56413,3.5,3.6,23.0,0.0,92.0,0.0,1,0,0.391304347826087,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.17391304347826086,0.0,0.043478260869565216,0.17391304347826086,0.17391304347826086,0.0,0.08695652173913043,0.043478260869565216,0.0,0.043478260869565216,0.08695652173913043,0.30434782608695654,0.0,0.0,0.43478260869565216
56529,3.6,3.7,11.0,0.0,100.0,0.0,1,0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.0,0.6363636363636364,0.0,0.0,0.18181818181818182,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.45454545454545453
56579,4.5,2.8,18.0,1.0,82.0,0.0,0,1,0.16666666666666666,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.16666666666666666,0.2777777777777778,0.1111111111111111,0.0,0.0,0.05555555555555555,0.2777777777777778,0.0,0.0,0.0
56581,4.7,2.7,10.0,1.0,100.0,0.0,1,0,0.2,0.2,0.2,0.1,0.0,0.3,0.2,0.1,0.0,0.2,0.0,0.2,0.1,0.1,0.0,0.4,0.1,0.1,0.0,0.0
56601,2.5,4.3,12.0,0.0,13.0,1.0,1,0,0.5,0.25,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333
56616,4.6,2.2,12.0,1.0,100.0,0.0,1,0,0.0,0.5,0.5,0.0,0.25,0.25,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,0.25,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0
56620,4.3,2.5,11.0,0.0,100.0,0.0,0,1,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.36363636363636365,0.0,0.2727272727272727,0.0,0.09090909090909091,0.0,0.2727272727272727,0.0,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091
56624,4.5,3.7,10.0,0.0,100.0,0.0,0,1,0.5,0.3,0.0,0.0,0.5,0.1,0.0,0.2,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
56639,4.7,2.3,35.0,1.0,92.0,0.0,0,1,0.05714285714285714,0.4,0.2857142857142857,0.02857142857142857,0.11428571428571428,0.02857142857142857,0.08571428571428572,0.2571428571428571,0.0,0.14285714285714285,0.0,0.11428571428571428,0.02857142857142857,0.0,0.0,0.42857142857142855,0.45714285714285713,0.02857142857142857,0.11428571428571428,0.0
56653,2.8,3.5,22.0,0.0,60.0,0.0,1,0,0.13636363636363635,0.045454545454545456,0.0,0.0,0.09090909090909091,0.45454545454545453,0.13636363636363635,0.0,0.6363636363636364,0.045454545454545456,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.0,0.045454545454545456,0.09090909090909091,0.0,0.5909090909090909
56658,4.7,2.5,25.0,0.0,100.0,0.0,0,1,0.0,0.36,0.36,0.0,0.0,0.2,0.4,0.04,0.0,0.16,0.0,0.08,0.0,0.0,0.04,0.2,0.68,0.12,0.04,0.0
56660,4.3,2.6,15.0,1.0,92.0,0.0,0,1,0.13333333333333333,0.2,0.3333333333333333,0.0,0.2,0.2,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.4,0.0,0.0,0.06666666666666667,0.13333333333333333,0.4,0.0,0.0,0.0
56666,4.7,2.0,15.0,1.0,88.0,1.0,0,1,0.0,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.2,0.13333333333333333,0.0,0.26666666666666666,0.0,0.2,0.0,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.6666666666666666,0.0,0.0,0.0
56673,4.3,2.6,10.0,0.0,71.0,0.0,0,1,0.2,0.3,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.3,0.2,0.1,0.0,0.0,0.3,0.0,0.0,0.4
56697,4.2,3.6,24.0,1.0,72.0,0.0,1,0,0.125,0.2916666666666667,0.5416666666666666,0.0,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.2916666666666667,0.3333333333333333,0.041666666666666664,0.0,0.08333333333333333
56728,4.5,3.2,12.0,1.0,100.0,8.0,0,1,0.0,0.8333333333333334,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
56765,3.0,3.6,10.0,0.0,33.0,1.0,1,0,0.6,0.3,0.0,0.5,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.0,0.1,0.0,0.1,0.0
56775,1.4,4.1,10.0,0.0,17.0,1.0,1,0,0.8,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56823,3.5,3.3,14.0,1.0,56.0,0.0,0,1,0.21428571428571427,0.14285714285714285,0.0,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285,0.0,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.0,0.6428571428571429
56825,3.7,3.1,13.0,0.0,78.0,1.0,1,0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.38461538461538464,0.0,0.46153846153846156,0.07692307692307693,0.0,0.38461538461538464,0.07692307692307693,0.0,0.0
56854,2.5,4.0,22.0,0.0,36.0,0.0,0,1,0.5909090909090909,0.09090909090909091,0.0,0.5454545454545454,0.5454545454545454,0.22727272727272727,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.13636363636363635,0.09090909090909091,0.0,0.0,0.0,0.13636363636363635
56876,4.0,2.1,20.0,0.0,71.0,3.0,0,1,0.05,0.25,0.1,0.15,0.3,0.05,0.1,0.2,0.0,0.15,0.0,0.2,0.05,0.05,0.0,0.05,0.45,0.0,0.25,0.1
56886,4.7,2.1,12.0,1.0,100.0,11.0,0,1,0.0,0.3333333333333333,0.25,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.08333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.0
56887,3.8,2.2,12.0,0.0,67.0,0.0,1,0,0.0,0.4166666666666667,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.0,0.08333333333333333,0.25,0.25,0.0
56888,3.9,4.2,11.0,0.0,86.0,0.0,0,1,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.8181818181818182,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727,0.09090909090909091,0.0,0.0,0.09090909090909091
56895,4.2,3.8,11.0,0.0,75.0,0.0,1,0,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727,0.0,0.5454545454545454,0.0,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.36363636363636365
56899,3.8,2.1,10.0,1.0,50.0,1.0,0,1,0.1,0.4,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.2
56917,2.5,4.5,23.0,0.0,9.0,0.0,0,1,0.6086956521739131,0.043478260869565216,0.0,0.17391304347826086,0.21739130434782608,0.34782608695652173,0.6521739130434783,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.08695652173913043,0.08695652173913043,0.0,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.0
56924,2.6,3.3,19.0,0.0,43.0,0.0,1,0,0.21052631578947367,0.05263157894736842,0.0,0.42105263157894735,0.0,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.0,0.15789473684210525,0.3157894736842105,0.10526315789473684,0.0,0.15789473684210525,0.0,0.3157894736842105,0.15789473684210525
56926,3.3,3.6,32.0,1.0,58.0,0.0,1,0,0.625,0.15625,0.0625,0.28125,0.03125,0.15625,0.09375,0.0,0.0,0.0625,0.0,0.0625,0.125,0.0625,0.03125,0.0,0.15625,0.0,0.09375,0.3125
56943,1.6,4.7,11.0,0.0,18.0,0.0,0,1,0.8181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.18181818181818182,0.0,0.5454545454545454,0.0,0.0,0.09090909090909091,0.7272727272727273,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
56946,4.2,3.9,10.0,1.0,100.0,0.0,1,0,0.3,0.3,0.1,0.3,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.3,0.1,0.0,0.0,0.0
56950,4.7,3.8,11.0,1.0,100.0,0.0,1,0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091
56954,3.8,3.1,74.0,0.0,73.0,0.0,0,1,0.05405405405405406,0.06756756756756757,0.06756756756756757,0.06756756756756757,0.06756756756756757,0.10810810810810811,0.10810810810810811,0.0,0.0,0.12162162162162163,0.0,0.06756756756756757,0.0,0.05405405405405406,0.08108108108108109,0.013513513513513514,0.16216216216216217,0.13513513513513514,0.0,0.14864864864864866
56979,4.5,3.9,29.0,0.0,89.0,0.0,1,0,0.5172413793103449,0.3793103448275862,0.0,0.10344827586206896,0.7931034482758621,0.3448275862068966,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.06896551724137931,0.0,0.0,0.034482758620689655,0.0,0.0,0.5517241379310345,0.0
56991,4.3,2.5,13.0,0.0,82.0,0.0,1,0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.38461538461538464,0.0,0.0,0.07692307692307693,0.0,0.38461538461538464,0.23076923076923078,0.0,0.3076923076923077
57005,2.9,3.8,17.0,1.0,60.0,0.0,1,0,0.5294117647058824,0.11764705882352941,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.47058823529411764,0.5882352941176471,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0,0.0,0.11764705882352941
57013,4.2,2.7,10.0,0.0,100.0,0.0,1,0,0.0,0.2,0.1,0.2,0.5,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.7,0.0,0.0,0.0
57020,4.2,1.8,15.0,0.0,56.0,5.0,0,1,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2,0.0,0.0,0.13333333333333333,0.0,0.4666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.3333333333333333,0.0,0.06666666666666667
57022,3.3,3.8,16.0,1.0,70.0,0.0,1,0,0.375,0.1875,0.125,0.0,0.0625,0.1875,0.3125,0.0,0.0,0.25,0.0,0.0625,0.0625,0.125,0.0625,0.0,0.125,0.0,0.0,0.25
57029,4.7,2.9,16.0,1.0,92.0,1.0,0,1,0.0625,0.125,0.375,0.0,0.0,0.0625,0.0,0.375,0.0,0.0625,0.0,0.0625,0.375,0.0,0.0,0.375,0.4375,0.125,0.0625,0.125
57030,3.0,3.3,15.0,0.0,58.0,0.0,0,1,0.6,0.4666666666666667,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667
57045,2.3,3.4,11.0,0.0,25.0,1.0,1,0,0.6363636363636364,0.18181818181818182,0.0,0.0,0.18181818181818182,0.2727272727272727,0.7272727272727273,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365
57064,4.6,1.7,28.0,1.0,100.0,0.0,0,1,0.0,0.10714285714285714,0.2857142857142857,0.0,0.03571428571428571,0.03571428571428571,0.0,0.10714285714285714,0.14285714285714285,0.03571428571428571,0.0,0.35714285714285715,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.39285714285714285,0.6428571428571429,0.0,0.03571428571428571
57070,2.0,4.0,13.0,0.0,29.0,0.0,0,1,0.6153846153846154,0.07692307692307693,0.0,0.0,0.07692307692307693,0.46153846153846156,0.15384615384615385,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385
57081,4.3,1.4,20.0,1.0,87.0,0.0,0,1,0.0,0.1,0.3,0.0,0.1,0.1,0.1,0.3,0.0,0.05,0.0,0.15,0.45,0.0,0.0,0.15,0.2,0.35,0.0,0.0
57088,3.0,3.9,13.0,1.0,50.0,0.0,0,1,0.46153846153846156,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.0,0.07692307692307693
57098,4.5,1.4,16.0,1.0,100.0,0.0,0,1,0.0,0.1875,0.4375,0.0,0.125,0.0,0.0,0.1875,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.0,0.375,0.5625,0.0625,0.0,0.0
57100,4.0,3.9,13.0,0.0,100.0,0.0,1,0,0.38461538461538464,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.15384615384615385,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.0,0.23076923076923078,0.0,0.0,0.38461538461538464
57120,4.0,3.1,10.0,0.0,80.0,0.0,1,0,0.1,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.4,0.1,0.0,0.0,0.1
57125,4.5,2.5,32.0,1.0,94.0,0.0,1,0,0.09375,0.15625,0.25,0.0,0.1875,0.09375,0.03125,0.125,0.0,0.09375,0.0,0.0625,0.53125,0.0,0.0,0.1875,0.5,0.0,0.0,0.0
57154,2.6,4.7,11.0,0.0,10.0,7.0,0,1,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0,0.36363636363636365,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
57167,4.1,2.4,19.0,0.0,89.0,1.0,1,0,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.0,0.21052631578947367,0.0,0.05263157894736842,0.10526315789473684,0.2631578947368421,0.05263157894736842,0.0,0.0,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.0,0.05263157894736842
57172,3.1,3.6,39.0,0.0,55.0,9.0,1,0,0.46153846153846156,0.20512820512820512,0.02564102564102564,0.5897435897435898,0.07692307692307693,0.15384615384615385,0.10256410256410256,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.0,0.20512820512820512,0.0,0.15384615384615385,0.1282051282051282,0.05128205128205128,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385
57192,4.9,1.3,14.0,0.0,100.0,0.0,1,0,0.0,0.2857142857142857,0.42857142857142855,0.0,0.21428571428571427,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.0,0.35714285714285715,0.07142857142857142,0.14285714285714285,0.0
57205,4.9,2.6,10.0,1.0,100.0,0.0,1,0,0.0,0.4,0.1,0.0,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.9,0.0,0.0,0.5,0.2,0.1,0.0,0.1
57214,4.6,1.6,13.0,1.0,100.0,0.0,0,1,0.0,0.6923076923076923,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.0,0.23076923076923078,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.07692307692307693,0.6153846153846154,0.15384615384615385,0.0,0.0
57237,3.5,2.2,15.0,0.0,58.0,0.0,1,0,0.06666666666666667,0.2,0.06666666666666667,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.2,0.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.2,0.13333333333333333,0.06666666666666667,0.06666666666666667
57238,4.4,2.6,16.0,1.0,100.0,5.0,1,0,0.0,0.1875,0.25,0.0625,0.25,0.125,0.0,0.0625,0.0,0.0625,0.0,0.4375,0.5625,0.0,0.0,0.125,0.25,0.0625,0.0,0.125
57246,4.5,2.4,19.0,1.0,100.0,0.0,0,1,0.0,0.47368421052631576,0.21052631578947367,0.05263157894736842,0.3684210526315789,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.0,0.10526315789473684,0.05263157894736842,0.3157894736842105,0.05263157894736842,0.0,0.0,0.21052631578947367,0.47368421052631576,0.0,0.0,0.0
57250,4.4,3.5,22.0,1.0,92.0,1.0,1,0,0.22727272727272727,0.2727272727272727,0.3181818181818182,0.045454545454545456,0.0,0.13636363636363635,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.0,0.045454545454545456,0.7727272727272727,0.0,0.0,0.09090909090909091
57265,4.7,3.7,12.0,1.0,100.0,0.0,0,1,0.5,0.75,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.0,0.25,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.0,0.0
57308,4.5,2.9,19.0,1.0,100.0,0.0,0,1,0.05263157894736842,0.3684210526315789,0.10526315789473684,0.05263157894736842,0.0,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.10526315789473684,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.0,0.15789473684210525,0.2631578947368421,0.3157894736842105,0.0,0.10526315789473684
57323,3.5,4.2,12.0,0.0,86.0,0.0,1,0,0.8333333333333334,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.08333333333333333
57327,4.5,2.8,10.0,1.0,100.0,0.0,1,0,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.5,0.2,0.1,0.0,0.2,0.1,0.1,0.0,0.1
57362,2.0,3.8,10.0,0.0,14.0,0.0,1,0,0.3,0.0,0.0,0.4,0.2,0.2,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.1
57367,4.6,2.0,22.0,1.0,78.0,0.0,1,0,0.0,0.13636363636363635,0.2727272727272727,0.0,0.18181818181818182,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.09090909090909091,0.13636363636363635,0.0,0.0,0.3181818181818182,0.22727272727272727,0.6363636363636364,0.0,0.045454545454545456
57389,4.3,2.4,12.0,1.0,83.0,0.0,1,0,0.25,0.25,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.0,0.0,0.25,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.0,0.08333333333333333
57390,3.3,2.7,17.0,0.0,75.0,0.0,1,0,0.23529411764705882,0.29411764705882354,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.5294117647058824,0.11764705882352941,0.0,0.0,0.0,0.0,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.0,0.0,0.29411764705882354,0.0,0.058823529411764705,0.29411764705882354
57399,2.3,3.9,14.0,0.0,20.0,0.0,1,0,0.42857142857142855,0.2857142857142857,0.0,0.5,0.14285714285714285,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.2857142857142857
57401,3.1,3.8,12.0,0.0,33.0,0.0,1,0,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.0,0.25,0.0,0.08333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.25,0.0,0.0,0.08333333333333333
57418,4.5,2.7,11.0,0.0,86.0,0.0,1,0,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0
57425,4.4,2.9,14.0,1.0,90.0,1.0,1,0,0.07142857142857142,0.35714285714285715,0.14285714285714285,0.0,0.35714285714285715,0.42857142857142855,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.0,0.07142857142857142,0.35714285714285715
57449,4.0,3.4,29.0,0.0,94.0,0.0,1,0,0.1724137931034483,0.20689655172413793,0.034482758620689655,0.034482758620689655,0.0,0.1724137931034483,0.034482758620689655,0.0,0.1724137931034483,0.1724137931034483,0.0,0.4482758620689655,0.034482758620689655,0.06896551724137931,0.0,0.10344827586206896,0.1724137931034483,0.0,0.0,0.41379310344827586
57477,4.4,2.3,16.0,0.0,86.0,0.0,0,1,0.0,0.25,0.125,0.0,0.125,0.0625,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.8125,0.25,0.0,0.0
57499,3.2,3.6,11.0,0.0,29.0,0.0,1,0,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.5454545454545454,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091
57502,4.7,3.0,14.0,1.0,100.0,0.0,1,0,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.0,0.0,0.35714285714285715,0.0,0.2857142857142857,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.07142857142857142
57511,2.3,4.0,126.0,0.0,31.0,1.0,1,0,0.3888888888888889,0.007936507936507936,0.0,0.4444444444444444,0.1111111111111111,0.2777777777777778,0.3253968253968254,0.0,0.007936507936507936,0.03968253968253968,0.0,0.11904761904761904,0.031746031746031744,0.3333333333333333,0.0,0.031746031746031744,0.007936507936507936,0.031746031746031744,0.0,0.29365079365079366
57524,3.3,3.9,52.0,0.0,62.0,0.0,1,0,0.19230769230769232,0.019230769230769232,0.09615384615384616,0.09615384615384616,0.0,0.17307692307692307,0.038461538461538464,0.038461538461538464,0.0,0.17307692307692307,0.0,0.07692307692307693,0.057692307692307696,0.3269230769230769,0.038461538461538464,0.0,0.38461538461538464,0.36538461538461536,0.0,0.4230769230769231
57527,4.8,3.1,13.0,1.0,100.0,1.0,0,1,0.15384615384615385,0.38461538461538464,0.38461538461538464,0.0,0.23076923076923078,0.15384615384615385,0.46153846153846156,0.0,0.0,0.0,0.0,0.46153846153846156,0.23076923076923078,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0
57534,4.6,2.8,28.0,1.0,100.0,1.0,0,1,0.0,0.75,0.10714285714285714,0.14285714285714285,0.07142857142857142,0.0,0.03571428571428571,0.07142857142857142,0.0,0.39285714285714285,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.39285714285714285,0.17857142857142858,0.0,0.21428571428571427
57544,3.1,3.5,13.0,1.0,50.0,0.0,1,0,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.0,0.0,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.3076923076923077
